hex	field	classification	score_pct	opening_score_pct	verdict	label	de_preview	mt_en_preview	baynes_en_preview	notes
31	chinese	pair			mt_failed	MT falló	咸		咸	Traducción automática vacía o no disponible en caché.
32	chinese	pair			mt_failed	MT falló	恆		恆	Traducción automática vacía o no disponible en caché.
33	chinese	pair			mt_failed	MT falló	遯		遯	Traducción automática vacía o no disponible en caché.
34	chinese	pair			mt_failed	MT falló	大壯		大壯	Traducción automática vacía o no disponible en caché.
35	chinese	pair			mt_failed	MT falló	晉		晉	Traducción automática vacía o no disponible en caché.
36	chinese	pair			mt_failed	MT falló	明夷		明夷	Traducción automática vacía o no disponible en caché.
37	chinese	pair			mt_failed	MT falló	家人		家人	Traducción automática vacía o no disponible en caché.
38	chinese	pair			mt_failed	MT falló	睽		睽	Traducción automática vacía o no disponible en caché.
39	chinese	pair			mt_failed	MT falló	蹇		蹇	Traducción automática vacía o no disponible en caché.
40	chinese	pair			mt_failed	MT falló	解		解	Traducción automática vacía o no disponible en caché.
41	chinese	pair			mt_failed	MT falló	損		損	Traducción automática vacía o no disponible en caché.
42	chinese	pair			mt_failed	MT falló	益		益	Traducción automática vacía o no disponible en caché.
43	chinese	pair			mt_failed	MT falló	夬		夬	Traducción automática vacía o no disponible en caché.
44	chinese	pair			mt_failed	MT falló	姤		姤	Traducción automática vacía o no disponible en caché.
45	chinese	pair			mt_failed	MT falló	萃		萃	Traducción automática vacía o no disponible en caché.
46	chinese	pair			mt_failed	MT falló	升		升	Traducción automática vacía o no disponible en caché.
47	chinese	pair			mt_failed	MT falló	困		困	Traducción automática vacía o no disponible en caché.
48	chinese	pair			mt_failed	MT falló	井		井	Traducción automática vacía o no disponible en caché.
49	chinese	pair			mt_failed	MT falló	革		革	Traducción automática vacía o no disponible en caché.
50	chinese	pair			mt_failed	MT falló	鼎		鼎	Traducción automática vacía o no disponible en caché.
51	chinese	pair			mt_failed	MT falló	震		震	Traducción automática vacía o no disponible en caché.
52	chinese	pair			mt_failed	MT falló	艮		艮	Traducción automática vacía o no disponible en caché.
53	chinese	pair			mt_failed	MT falló	漸		漸	Traducción automática vacía o no disponible en caché.
54	chinese	pair			mt_failed	MT falló	歸妹		歸妹	Traducción automática vacía o no disponible en caché.
55	chinese	pair			mt_failed	MT falló	豐		豐	Traducción automática vacía o no disponible en caché.
56	chinese	pair			mt_failed	MT falló	旅		旅	Traducción automática vacía o no disponible en caché.
57	chinese	pair			mt_failed	MT falló	巽		巽	Traducción automática vacía o no disponible en caché.
58	chinese	pair			mt_failed	MT falló	兌		兌	Traducción automática vacía o no disponible en caché.
59	chinese	pair			mt_failed	MT falló	渙		渙	Traducción automática vacía o no disponible en caché.
60	chinese	pair			mt_failed	MT falló	節		節	Traducción automática vacía o no disponible en caché.
61	chinese	pair			mt_failed	MT falló	中孚		中孚	Traducción automática vacía o no disponible en caché.
62	chinese	pair			mt_failed	MT falló	小過		小過	Traducción automática vacía o no disponible en caché.
63	chinese	pair			mt_failed	MT falló	既濟		既濟	Traducción automática vacía o no disponible en caché.
64	chinese	pair			mt_failed	MT falló	未濟		未濟	Traducción automática vacía o no disponible en caché.
1	chinese_roman	pair			mt_failed	MT falló	Kiën		Ch'ien	Traducción automática vacía o no disponible en caché.
2	chinese_roman	pair			mt_failed	MT falló	Kun		K'un	Traducción automática vacía o no disponible en caché.
3	chinese_roman	pair			mt_failed	MT falló	Dschun		Chun	Traducción automática vacía o no disponible en caché.
4	chinese_roman	pair			mt_failed	MT falló	Mong		Mêng	Traducción automática vacía o no disponible en caché.
5	chinese_roman	pair			mt_failed	MT falló	Sü		Hsü	Traducción automática vacía o no disponible en caché.
6	chinese_roman	pair			mt_failed	MT falló	Sung		Sung	Traducción automática vacía o no disponible en caché.
7	chinese_roman	pair			mt_failed	MT falló	Schï		Shih	Traducción automática vacía o no disponible en caché.
8	chinese_roman	pair			mt_failed	MT falló	Bi		Pi	Traducción automática vacía o no disponible en caché.
9	chinese_roman	pair			mt_failed	MT falló	Siau Tschu		Hsiao Ch'u	Traducción automática vacía o no disponible en caché.
10	chinese_roman	pair			mt_failed	MT falló	Lü		Lü	Traducción automática vacía o no disponible en caché.
11	chinese_roman	pair			mt_failed	MT falló	Tai		T'ai	Traducción automática vacía o no disponible en caché.
12	chinese_roman	pair			mt_failed	MT falló	Pi		P'i	Traducción automática vacía o no disponible en caché.
13	chinese_roman	pair			mt_failed	MT falló	Tung Jen		T'ung Jên	Traducción automática vacía o no disponible en caché.
14	chinese_roman	pair			mt_failed	MT falló	Da Yu		Ta Yu	Traducción automática vacía o no disponible en caché.
15	chinese_roman	pair			mt_failed	MT falló	Kiën		Ch'ien	Traducción automática vacía o no disponible en caché.
16	chinese_roman	pair			mt_failed	MT falló	Yü		Yü	Traducción automática vacía o no disponible en caché.
17	chinese_roman	pair			mt_failed	MT falló	Sui		Sui	Traducción automática vacía o no disponible en caché.
18	chinese_roman	pair			mt_failed	MT falló	Gu		Ku	Traducción automática vacía o no disponible en caché.
19	chinese_roman	pair			mt_failed	MT falló	Lin		Lin	Traducción automática vacía o no disponible en caché.
20	chinese_roman	pair			mt_failed	MT falló	Guan		Kuan	Traducción automática vacía o no disponible en caché.
21	chinese_roman	pair			mt_failed	MT falló	Schï Ho		Shih Ho	Traducción automática vacía o no disponible en caché.
22	chinese_roman	pair			mt_failed	MT falló	Bi		Pi	Traducción automática vacía o no disponible en caché.
23	chinese_roman	pair			mt_failed	MT falló	Bo		Po	Traducción automática vacía o no disponible en caché.
24	chinese_roman	pair			mt_failed	MT falló	Fu		Fu	Traducción automática vacía o no disponible en caché.
25	chinese_roman	pair			mt_failed	MT falló	Wu Wang		Wu Wang	Traducción automática vacía o no disponible en caché.
26	chinese_roman	pair			mt_failed	MT falló	Da Tschu		Ta Ch'u	Traducción automática vacía o no disponible en caché.
27	chinese_roman	pair			mt_failed	MT falló	I		I	Traducción automática vacía o no disponible en caché.
28	chinese_roman	pair			mt_failed	MT falló	Da Go		Ta Kuo	Traducción automática vacía o no disponible en caché.
29	chinese_roman	pair			mt_failed	MT falló	Kan		K'an	Traducción automática vacía o no disponible en caché.
30	chinese_roman	pair			mt_failed	MT falló	Li		Li	Traducción automática vacía o no disponible en caché.
31	chinese_roman	pair			mt_failed	MT falló	Hiën		Hsien	Traducción automática vacía o no disponible en caché.
32	chinese_roman	pair			mt_failed	MT falló	Hong		Hêng	Traducción automática vacía o no disponible en caché.
33	chinese_roman	pair			mt_failed	MT falló	Dun		Tun	Traducción automática vacía o no disponible en caché.
34	chinese_roman	pair			mt_failed	MT falló	Da Dschuang		Ta Chuang	Traducción automática vacía o no disponible en caché.
35	chinese_roman	pair			mt_failed	MT falló	Dsin		Chin	Traducción automática vacía o no disponible en caché.
36	chinese_roman	pair			mt_failed	MT falló	Ming I		Ming I	Traducción automática vacía o no disponible en caché.
37	chinese_roman	pair			mt_failed	MT falló	Gia Jen		Chia Jên	Traducción automática vacía o no disponible en caché.
38	chinese_roman	pair			mt_failed	MT falló	Kui		K'uei	Traducción automática vacía o no disponible en caché.
39	chinese_roman	pair			mt_failed	MT falló	Giën		Chien	Traducción automática vacía o no disponible en caché.
40	chinese_roman	pair			mt_failed	MT falló	Hië		Hsieh	Traducción automática vacía o no disponible en caché.
41	chinese_roman	pair			mt_failed	MT falló	Sun		Sun	Traducción automática vacía o no disponible en caché.
42	chinese_roman	pair			mt_failed	MT falló	I		I	Traducción automática vacía o no disponible en caché.
43	chinese_roman	pair			mt_failed	MT falló	Guai		Kuai	Traducción automática vacía o no disponible en caché.
44	chinese_roman	pair			mt_failed	MT falló	Gou		Kou	Traducción automática vacía o no disponible en caché.
45	chinese_roman	pair			mt_failed	MT falló	TSui		Ts'ui	Traducción automática vacía o no disponible en caché.
46	chinese_roman	pair			mt_failed	MT falló	Schong		Shêng	Traducción automática vacía o no disponible en caché.
47	chinese_roman	pair			mt_failed	MT falló	Kun		K'un	Traducción automática vacía o no disponible en caché.
48	chinese_roman	pair			mt_failed	MT falló	Dsing		Ching	Traducción automática vacía o no disponible en caché.
49	chinese_roman	pair			mt_failed	MT falló	Go		Ko	Traducción automática vacía o no disponible en caché.
50	chinese_roman	pair			mt_failed	MT falló	Ding		Ting	Traducción automática vacía o no disponible en caché.
51	chinese_roman	pair			mt_failed	MT falló	Dschen		Chên	Traducción automática vacía o no disponible en caché.
52	chinese_roman	pair			mt_failed	MT falló	Gen		Kên	Traducción automática vacía o no disponible en caché.
53	chinese_roman	pair			mt_failed	MT falló	Dsien		Chien	Traducción automática vacía o no disponible en caché.
54	chinese_roman	pair			mt_failed	MT falló	Gui me		Kuei Mei	Traducción automática vacía o no disponible en caché.
55	chinese_roman	pair			mt_failed	MT falló	Fong		Fêng	Traducción automática vacía o no disponible en caché.
56	chinese_roman	pair			mt_failed	MT falló	Lü		Lü	Traducción automática vacía o no disponible en caché.
57	chinese_roman	pair			mt_failed	MT falló	Sun		Sun	Traducción automática vacía o no disponible en caché.
58	chinese_roman	pair			mt_failed	MT falló	Dui		Tui	Traducción automática vacía o no disponible en caché.
59	chinese_roman	pair			mt_failed	MT falló	Huan		Huan	Traducción automática vacía o no disponible en caché.
60	chinese_roman	pair			mt_failed	MT falló	Dsië		Chieh	Traducción automática vacía o no disponible en caché.
61	chinese_roman	pair			mt_failed	MT falló	Dschung Fu		Chung Fu	Traducción automática vacía o no disponible en caché.
62	chinese_roman	pair			mt_failed	MT falló	Siau Go		Hsiao Kuo	Traducción automática vacía o no disponible en caché.
63	chinese_roman	pair			mt_failed	MT falló	Gi Dsi		Chi Chi	Traducción automática vacía o no disponible en caché.
64	chinese_roman	pair			mt_failed	MT falló	We Dsi		Wei Chi	Traducción automática vacía o no disponible en caché.
1	hex_font	pair			mt_failed	MT falló	䷀		䷀	Traducción automática vacía o no disponible en caché.
2	hex_font	pair			mt_failed	MT falló	䷁		䷁	Traducción automática vacía o no disponible en caché.
3	hex_font	pair			mt_failed	MT falló	䷂		䷂	Traducción automática vacía o no disponible en caché.
4	hex_font	pair			mt_failed	MT falló	䷃		䷃	Traducción automática vacía o no disponible en caché.
5	hex_font	pair			mt_failed	MT falló	䷄		䷄	Traducción automática vacía o no disponible en caché.
6	hex_font	pair			mt_failed	MT falló	䷅		䷅	Traducción automática vacía o no disponible en caché.
7	hex_font	pair			mt_failed	MT falló	䷆		䷆	Traducción automática vacía o no disponible en caché.
8	hex_font	pair			mt_failed	MT falló	䷇		䷇	Traducción automática vacía o no disponible en caché.
9	hex_font	pair			mt_failed	MT falló	䷈		䷈	Traducción automática vacía o no disponible en caché.
10	hex_font	pair			mt_failed	MT falló	䷉		䷉	Traducción automática vacía o no disponible en caché.
11	hex_font	pair			mt_failed	MT falló	䷊		䷊	Traducción automática vacía o no disponible en caché.
12	hex_font	pair			mt_failed	MT falló	䷋		䷋	Traducción automática vacía o no disponible en caché.
13	hex_font	pair			mt_failed	MT falló	䷌		䷌	Traducción automática vacía o no disponible en caché.
14	hex_font	pair			mt_failed	MT falló	䷍		䷍	Traducción automática vacía o no disponible en caché.
15	hex_font	pair			mt_failed	MT falló	䷎		䷎	Traducción automática vacía o no disponible en caché.
16	hex_font	pair			mt_failed	MT falló	䷏		䷏	Traducción automática vacía o no disponible en caché.
17	hex_font	pair			mt_failed	MT falló	䷐		䷐	Traducción automática vacía o no disponible en caché.
18	hex_font	pair			mt_failed	MT falló	䷑		䷑	Traducción automática vacía o no disponible en caché.
19	hex_font	pair			mt_failed	MT falló	䷒		䷒	Traducción automática vacía o no disponible en caché.
20	hex_font	pair			mt_failed	MT falló	䷓		䷓	Traducción automática vacía o no disponible en caché.
21	hex_font	pair			mt_failed	MT falló	䷔		䷔	Traducción automática vacía o no disponible en caché.
22	hex_font	pair			mt_failed	MT falló	䷕		䷕	Traducción automática vacía o no disponible en caché.
23	hex_font	pair			mt_failed	MT falló	䷖		䷖	Traducción automática vacía o no disponible en caché.
24	hex_font	pair			mt_failed	MT falló	䷗		䷗	Traducción automática vacía o no disponible en caché.
25	hex_font	pair			mt_failed	MT falló	䷘		䷘	Traducción automática vacía o no disponible en caché.
26	hex_font	pair			mt_failed	MT falló	䷙		䷙	Traducción automática vacía o no disponible en caché.
27	hex_font	pair			mt_failed	MT falló	䷚		䷚	Traducción automática vacía o no disponible en caché.
28	hex_font	pair			mt_failed	MT falló	䷛		䷛	Traducción automática vacía o no disponible en caché.
29	hex_font	pair			mt_failed	MT falló	䷜		䷜	Traducción automática vacía o no disponible en caché.
30	hex_font	pair			mt_failed	MT falló	䷝		䷝	Traducción automática vacía o no disponible en caché.
31	hex_font	pair			mt_failed	MT falló	䷞		䷞	Traducción automática vacía o no disponible en caché.
32	hex_font	pair			mt_failed	MT falló	䷟		䷟	Traducción automática vacía o no disponible en caché.
33	hex_font	pair			mt_failed	MT falló	䷠		䷠	Traducción automática vacía o no disponible en caché.
34	hex_font	pair			mt_failed	MT falló	䷡		䷡	Traducción automática vacía o no disponible en caché.
35	hex_font	pair			mt_failed	MT falló	䷢		䷢	Traducción automática vacía o no disponible en caché.
36	hex_font	pair			mt_failed	MT falló	䷣		䷣	Traducción automática vacía o no disponible en caché.
37	hex_font	pair			mt_failed	MT falló	䷤		䷤	Traducción automática vacía o no disponible en caché.
38	hex_font	pair			mt_failed	MT falló	䷥		䷥	Traducción automática vacía o no disponible en caché.
39	hex_font	pair			mt_failed	MT falló	䷦		䷦	Traducción automática vacía o no disponible en caché.
40	hex_font	pair			mt_failed	MT falló	䷧		䷧	Traducción automática vacía o no disponible en caché.
41	hex_font	pair			mt_failed	MT falló	䷨		䷨	Traducción automática vacía o no disponible en caché.
42	hex_font	pair			mt_failed	MT falló	䷩		䷩	Traducción automática vacía o no disponible en caché.
43	hex_font	pair			mt_failed	MT falló	䷪		䷪	Traducción automática vacía o no disponible en caché.
44	hex_font	pair			mt_failed	MT falló	䷫		䷫	Traducción automática vacía o no disponible en caché.
45	hex_font	pair			mt_failed	MT falló	䷬		䷬	Traducción automática vacía o no disponible en caché.
46	hex_font	pair			mt_failed	MT falló	䷭		䷭	Traducción automática vacía o no disponible en caché.
47	hex_font	pair			mt_failed	MT falló	䷮		䷮	Traducción automática vacía o no disponible en caché.
48	hex_font	pair			mt_failed	MT falló	䷯		䷯	Traducción automática vacía o no disponible en caché.
49	hex_font	pair			mt_failed	MT falló	䷰		䷰	Traducción automática vacía o no disponible en caché.
50	hex_font	pair			mt_failed	MT falló	䷱		䷱	Traducción automática vacía o no disponible en caché.
51	hex_font	pair			mt_failed	MT falló	䷲		䷲	Traducción automática vacía o no disponible en caché.
52	hex_font	pair			mt_failed	MT falló	䷳		䷳	Traducción automática vacía o no disponible en caché.
53	hex_font	pair			mt_failed	MT falló	䷴		䷴	Traducción automática vacía o no disponible en caché.
54	hex_font	pair			mt_failed	MT falló	䷵		䷵	Traducción automática vacía o no disponible en caché.
55	hex_font	pair			mt_failed	MT falló	䷶		䷶	Traducción automática vacía o no disponible en caché.
56	hex_font	pair			mt_failed	MT falló	䷷		䷷	Traducción automática vacía o no disponible en caché.
57	hex_font	pair			mt_failed	MT falló	䷸		䷸	Traducción automática vacía o no disponible en caché.
58	hex_font	pair			mt_failed	MT falló	䷹		䷹	Traducción automática vacía o no disponible en caché.
59	hex_font	pair			mt_failed	MT falló	䷺		䷺	Traducción automática vacía o no disponible en caché.
60	hex_font	pair			mt_failed	MT falló	䷻		䷻	Traducción automática vacía o no disponible en caché.
61	hex_font	pair			mt_failed	MT falló	䷼		䷼	Traducción automática vacía o no disponible en caché.
62	hex_font	pair			mt_failed	MT falló	䷽		䷽	Traducción automática vacía o no disponible en caché.
63	hex_font	pair			mt_failed	MT falló	䷾		䷾	Traducción automática vacía o no disponible en caché.
64	hex_font	pair			mt_failed	MT falló	䷿		䷿	Traducción automática vacía o no disponible en caché.
1	trigrama_arriba	pair			mt_failed	MT falló	oben Kiën, das Schöpferische, der Himmel		above CH'IEN THE CREATIVE, HEAVEN	Traducción automática vacía o no disponible en caché.
2	trigrama_arriba	pair			mt_failed	MT falló	oben Kun, das Empfangende, die Erde		above K'UN THE RECEPTIVE, EARTH	Traducción automática vacía o no disponible en caché.
3	trigrama_arriba	pair			mt_failed	MT falló	oben Kan, das Abgründige, das Wasser		above K'AN THE ABYSMAL, WATER	Traducción automática vacía o no disponible en caché.
4	trigrama_arriba	pair			mt_failed	MT falló	oben Gen, das Stillehalten, der Berg		above KêN KEEPING STILL, MOUNTAIN	Traducción automática vacía o no disponible en caché.
5	trigrama_arriba	pair			mt_failed	MT falló	oben das Abgründige, das Wasser		above K'AN THE ABYSMAL, WATER	Traducción automática vacía o no disponible en caché.
6	trigrama_arriba	pair			mt_failed	MT falló	oben Kiën, das Schöpferische, der Himmel		above CH'IEN THE CREATIVE, HEAVEN	Traducción automática vacía o no disponible en caché.
7	trigrama_arriba	pair			mt_failed	MT falló	oben Kun, das Empfangende, die Erde		above K'UN THE RECEPTIVE, EARTH	Traducción automática vacía o no disponible en caché.
8	trigrama_arriba	pair			mt_failed	MT falló	oben Kan, das Abgründige, das Wasser		above K'AN THE ABYSMAL, WATER	Traducción automática vacía o no disponible en caché.
9	trigrama_arriba	pair			mt_failed	MT falló	oben Sun, das Sanfte, der Wind		above SUN THE GENTLE, WIND	Traducción automática vacía o no disponible en caché.
10	trigrama_arriba	pair			mt_failed	MT falló	oben Kiën, das Schöpferische, der Himmel		above CH'IEN THE CREATIVE, HEAVEN	Traducción automática vacía o no disponible en caché.
